time,cam_x,cam_y,cam_z,obj_x,obj_y,obj_z,cam_i,cam_j,cam_k,cam_w,obj_i,obj_j,obj_k,obj_w
0.05,163.41337049753105,25.63304642859115,133.94616335495118,53.10708296627426,857.389613771326,139.2911926144905,0.011149373539296716,-0.020680555918453955,0.689679118017576,0.7237338739115943,-0.015100453664923508,-0.003534617541965944,-0.7839054634654227,0.6206864805415101
0.05,160.15352073068388,25.62219322285707,134.07208887670578,50.18644305865552,857.6249817414227,139.08751958709416,0.01242886490889626,-0.025405416759480704,0.6848016837642813,0.7281804323311352,-0.007671997059286414,0.004019886867272983,-0.7918039120102092,0.6107139640584828
0.05,157.03591428308926,25.661222441759477,134.036312058348,47.198416288514245,857.3518664392278,139.26075809711028,0.01188155940037403,-0.025259668513011438,0.6848647708304244,0.7281353056734843,-0.01507800258410051,-0.003326475106693294,-0.7894223409626264,0.6136562197114318
0.05,153.58134955240627,25.560870165477798,134.08427725890544,43.12249356394503,857.5938461163656,139.21533709824973,0.014306254472852501,-0.026758970368019178,0.687389316760408,0.7256550253332923,-0.009114432180210413,0.005492692125866432,-0.792032214110091,0.6103865408666133
0.05,150.1859742203291,25.544692464616702,134.10225815515304,38.46153331726575,857.5334565017652,139.05842120565535,0.014927506935875603,-0.026992006142373445,0.6873100539521096,0.7257089574184942,-0.007250218830507187,0.003361925431530918,-0.7933442249675654,0.6087208494005407
0.05,146.86090256051054,25.562620761121092,134.08034191375071,34.257355127461096,857.4199552692504,139.13300797780565,0.013944084004672066,-0.02609204082109077,0.6871714211731366,0.7258926958235308,-0.009570329242738873,0.003924298225709739,-0.7930111679486869,0.6091192791155775
0.05,143.69996780893885,25.551923139676834,134.14006714489864,30.351912741772786,857.3786115674799,139.13251541444657,0.01457988070498563,-0.026854457693048745,0.687370883245349,0.7256635129639284,-0.00933830526242378,0.004581749443570971,-0.7919476768600476,0.6105003527786335
0.05,141.22958750259008,25.75389809869545,133.91526896976572,27.683697591668157,857.4134384656279,139.1878906789399,0.00826888067056764,-0.022795415575519857,0.6853353856975591,0.7278237449767444,-0.00914409919551932,0.0037440755914399408,-0.792666165963398,0.6095758498208037
0.05,138.71329425076658,25.76401322733951,133.9057551486447,23.906697879261998,857.2602451016622,139.11606872435613,0.008273963296813534,-0.022327327531095814,0.6854858449926222,0.7276964946263194,-0.007672071130091132,0.004446532552499987,-0.7941242624533079,0.6076907301052273
0.05,135.6279487783372,25.539691537018086,134.11543740820093,19.80553421911813,857.3296307498015,139.2391928065392,0.013655395554360024,-0.025583943965623107,0.6871224349097664,0.7259626377625034,-0.009666032207433338,0.005970228475178141,-0.7879059166742335,0.6156908239230587
0.05,132.85177624662168,25.538953816497337,134.10001118504667,14.46653141431294,857.304606470903,139.10400345160113,0.01355568315414815,-0.025449607652457518,0.6871688329630916,0.7259253101584923,-0.007961556934526187,0.0012435844852081135,-0.7938771807759236,0.6080247437005157
0.05,130.16256425882176,25.678317933256135,133.96110807483834,8.157832305114576,857.2527758986104,139.12880887363823,0.008495190616700468,-0.022907782539546482,0.684891621728131,0.7282352173042151,-0.00782981195492553,0.004819153515847231,-0.7887509574840653,0.614644122132565
0.05,126.88797509100672,25.694626899894804,133.93127749940663,1.614805376654512,857.2068751115669,139.28551918191235,0.008134280860873188,-0.021710307611496678,0.68507385222439,0.7281046030734358,-0.009485824453369925,0.005822205994990119,-0.7875391850819332,0.6161640633891888
0.05,123.9072504013347,25.65555705014127,134.01385185214738,-5.615246625373941,856.764830178435,139.3543152532297,0.007947823237776243,-0.022092653953485347,0.6851246746514895,0.7280473383858795,-0.014684865027547579,-0.008822901327412926,-0.797583698233362,0.6029649703454445
0.05,120.19238333169508,25.69374197421119,134.00931980102175,-15.146378664242128,856.9758890298368,139.20001887540855,0.008414434073710482,-0.02218864243154784,0.6853216794461846,0.7278537333333706,-0.010038954934718217,0.005090367007489782,-0.7896091145377446,0.6135069305121718
0.05,117.06182042545515,25.642040656348275,134.06125948541654,-22.309777020038158,856.9609439558652,139.30679352806212,0.008017196636095568,-0.021887835904906467,0.6847483890101307,0.728406679640933,-0.009589702421178408,0.005519740797557456,-0.7877597055083827,0.6158832815122905
0.05,113.79903497941046,25.72269861899372,134.02307135642133,-29.67975433415188,856.6395476523167,139.30979911224586,0.00770561354659491,-0.021496843422771045,0.6849686103084205,0.7282146058236396,-0.015648848262002715,-0.003801482817334827,-0.7847591612528136,0.6195915760452548
0.05,110.53289993581873,25.699054204793175,134.05094394070073,-38.88274969332425,856.7953995640555,139.11353103446152,0.008149973673736625,-0.022200997162025622,0.6853550796770652,0.7278249160443553,-0.007812151585661928,0.002819950340542761,-0.7927245910837709,0.6095233718724392
0.05,107.08926883394558,25.676568061848315,134.0661993439792,-47.51986038878712,856.7251391985842,139.0972288186497,0.00793163977780997,-0.02225520024208319,0.6854191797276382,0.7277653077841176,-0.008052383906276144,0.003194706699149209,-0.7945780131520132,0.6071002668241314
0.05,103.58924443309492,25.67283346927952,134.0464807969491,-52.881207556789036,856.6616069819548,139.2309272032131,0.007407586034323445,-0.02171084515678236,0.6852593303648616,0.7279377837560185,-0.01047008236255143,0.004826206267336954,-0.7874671585997022,0.6162487803114081
0.05,100.20626067102782,25.664144328928586,134.0996582024024,-53.536432262774944,856.6653363812318,139.2605502862199,0.008557657216969423,-0.022761882766268306,0.6852054082409524,0.7279438245587645,-0.00963896589428411,0.004479233642540262,-0.7889470319675727,0.6143692762109955
0.05,96.51452995334957,25.798992041369225,133.9917394393425,-53.67389198010482,856.6709533074422,139.15813481185452,0.007628016254047969,-0.021907038613297236,0.6851936200897499,0.7279914821036898,-0.008260426786551691,0.0039648096398882,-0.7897006811800207,0.6134238989293087
0.05,92.48567533331932,25.6908685487161,134.1068200686484,-53.34463615056083,856.7396040690029,139.14264679767876,0.00823267631201521,-0.02223697449865846,0.6854092959939261,0.727771830295044,-0.008434540465148318,0.00400999733215487,-0.7891792777056633,0.6140918873332439
0.05,88.02319598085602,25.436787117379325,134.386305329158,-52.849919424429444,856.7839379466485,139.12036549782846,0.014926632118488927,-0.025961469674359788,0.6873457207060306,0.725712793033893,-0.008984664402568562,0.004193493405546929,-0.788150686235068,0.6154024587258506
0.05,83.98961355995712,25.464241591751634,134.3785438629556,-52.61963276769609,856.8080623711135,139.2202440870401,0.015319995883531933,-0.02621081780882067,0.6870968901379703,0.7259312324997813,-0.008203849469563795,0.004818973447811387,-0.7879411882394511,0.6156769917940672
0.05,79.19747397411602,25.495856121826883,134.32558924084128,-52.37715429552803,856.8276969185318,139.208864539591,0.013054739690873202,-0.02398717587895642,0.6864288266163346,0.726684013278865,-0.008590798119756448,0.004929211123508922,-0.788757124442987,0.6146251700880757
0.05,75.5272667025114,25.48296194038028,134.41128033108967,-51.680910586450224,856.5446817236234,139.44684527199223,0.013581425500488319,-0.024818055178491682,0.6867136710462114,0.7263772731967651,-0.017837499324277445,-0.002709718677438958,-0.7834197026230838,0.6212310766409744
0.05,71.70323907879977,25.545812960348645,134.3795059272158,-51.043317231290395,856.5679054253355,139.28172479248278,0.014125157861739493,-0.02513192560801077,0.687013995494297,0.7260720599400424,-0.015587366722427321,-0.004851082862583002,-0.7837608992763382,0.620848092337624
0.05,68.19147155380337,25.675612258924815,134.1794674074478,-50.29177449150026,856.6024958780368,139.31146682748724,0.007671495714083698,-0.021575392853311552,0.6849899616284942,0.7281925590425434,-0.017022372382905042,-0.005282647345031517,-0.7866035636939235,0.6172010742533632
0.05,64.2589669217749,25.668488546977912,134.16025705818754,-50.22242835721215,856.8674064047731,139.21372659466414,0.007711439602582928,-0.021879667933308044,0.6852619733136234,0.7279270854698999,-0.011228789685021796,0.004265582048205512,-0.7909913532950728,0.6117094065848824
0.05,60.29070514492358,25.63998039128368,134.2759591836995,-49.842155207220465,856.609454707212,139.3583134374326,0.009271954802168763,-0.023413164796763242,0.6855414203552759,0.7275979765953292,-0.01735844681530936,-0.004338244770815157,-0.7863774572864356,0.6174871323583908
0.05,57.21916559356127,25.656309225199927,134.2876903116947,-49.36010644140099,856.8927046351414,139.29369198221988,0.009191653263206966,-0.022951277195630233,0.6853934577668023,0.727753090296321,-0.011210528882209421,0.0039861771152502395,-0.790262594698857,0.6126528102065779
